id,category,index,text
5,5,100101,[Special Dreamer]
5,5,100201,[Silent Innocence]
5,5,100301,[Top of Joyful]
5,5,100302,[Beyond the Horizon]
5,5,100401,[Rouge Formula]
5,5,100601,[Starlight Beat]
5,5,100701,[Red Strife]
5,5,100801,[Wild Top Gear]
5,5,100901,[Top of Blue]
5,5,101001,[Wild Frontier]
5,5,101101,[Rock-piercing Blue]
5,5,101102,[Saint Jade Healer]
5,5,101201,[Amazoness Lapis]
5,5,101301,[Elegance Line]
5,5,101302,[End of Sky]
5,5,101401,[El☆Número 1]
5,5,101402,[Kukulkhan Monk]
5,5,101501,[O Sole O!]
5,5,101601,[Maverick]
5,5,101701,[Road of Emperor]
5,5,101801,[Empress Road]
5,5,101802,[Quercus Civilis]
5,5,102001,[Blue Cloud Thumbing]
5,5,102301,[pf.Victory formula...]
5,5,102401,[Scramble☆Zone]
5,5,102402,[Sunlight Bouquet]
5,5,102601,[MB-19890425]
5,5,102701,[Straight Line]
5,5,103001,[Rose Dream]
5,5,103201,[tach-nology]
5,5,103501,[Go To Winning!]
5,5,103801,[Fille Éclair]
5,5,104101,[Sakura、Forward!]
5,5,104501,[Murmuring Stream]
5,5,104601,[Absolute☆LOVE]
5,5,105001,[Nevertheless]
5,5,105201,[Uraran First Prize♪]
5,5,105601,[Rising Luck☆Flood of Happiness]
5,5,106001,[Poinsettia Ribbon]
5,5,106101,[King of Emeralds]
