id,category,index,text
8,8,1001,栗東寮
8,8,1002,栗東寮
8,8,1003,栗東寮
8,8,1004,一人暮らし
8,8,1005,栗東寮
8,8,1006,栗東寮
8,8,1007,栗東寮
8,8,1008,栗東寮
8,8,1009,栗東寮
8,8,1010,美浦寮
8,8,1011,美浦寮
8,8,1012,美浦寮
8,8,1013,栗東寮
8,8,1014,美浦寮
8,8,1015,栗東寮
8,8,1016,栗東寮
8,8,1017,美浦寮
8,8,1018,栗東寮
8,8,1019,栗東寮
8,8,1020,美浦寮
8,8,1021,栗東寮
8,8,1022,栗東寮
8,8,1023,栗東寮
8,8,1024,栗東寮
8,8,1025,美浦寮
8,8,1026,栗東寮
8,8,1027,美浦寮
8,8,1028,栗東寮
8,8,1029,美浦寮
8,8,1030,美浦寮
8,8,1031,美浦寮
8,8,1032,栗東寮
8,8,1035,栗東寮
8,8,1036,栗東寮
8,8,1037,栗東寮
8,8,1038,栗東寮
8,8,1039,栗東寮
8,8,1040,栗東寮
8,8,1041,美浦寮
8,8,1042,栗東寮
8,8,1043,美浦寮
8,8,1044,栗東寮
8,8,1045,栗東寮
8,8,1046,栗東寮
8,8,1047,美浦寮
8,8,1050,栗東寮
8,8,1051,栗東寮
8,8,1052,栗東寮
8,8,1053,栗東寮
8,8,1054,栗東寮
8,8,1055,栗東寮
8,8,1056,栗東寮
8,8,1058,栗東寮
8,8,1059,美浦寮
8,8,1060,栗東寮
8,8,1061,栗東寮
8,8,1062,栗東寮
8,8,1063,栗東寮
8,8,1064,栗東寮
8,8,1065,栗東寮
8,8,1066,美浦寮
8,8,1067,栗東寮
8,8,1068,栗東寮
8,8,1069,美浦寮
8,8,1072,栗東寮
