id,category,index,text
167,167,1001,感情のまま動いてしまうのでポーカーは苦手
167,167,1002,空気抵抗を減らすため手入れを欠かさない
167,167,1003,注目されると、興奮してふぁさふぁさ振る
167,167,1004,朝シャンでサラサラにするのがマイブーム
167,167,1006,体が柔らかいので手入れできない場所がない
167,167,1007,時々部屋に忘れてくることがある（本人談）
167,167,1008,カッコいい尻尾の揺らし方を練習している
167,167,1009,毎朝、癖を伸ばすため櫛で格闘している
167,167,1010,整尾スプレーは仕送りしてもらっている
167,167,1011,振り返らずに背後の虫を落とせる
167,167,1012,艶黒の毛並みは多くの生徒の憧れ
167,167,1013,スポーツの話をしていると振りが激しくなる
167,167,1014,尻尾を掴むのは反則らしい
167,167,1015,光を当てると煌めいてみえる
167,167,1016,手入れしたことも気にかけたこともない
167,167,1017,演説の時などは毛の一本さえも迫力満点
167,167,1018,母親と同じテールオイルを使っている
167,167,1020,手入れしなくても自然とまとまる
167,167,1023,湿気があると、服の尻尾穴に入らず苦戦する
167,167,1024,嘘をついていると激しく揺れる
167,167,1026,尻尾で立てるほどの筋力がある…との噂アリ
167,167,1027,汗をよく掻くので尻尾用タオルを常備してる
167,167,1030,人にぶつけないよう気を付けている
167,167,1032,なにか閃くと毛並みが逆立つ
167,167,1035,喜怒哀楽が見て取れるほどの表現力
167,167,1038,触れればトリコになるふわサラの手触り
167,167,1041,バクシンしていると、毛先さえも捕まらない
167,167,1045,小さい子を器用にあやす
167,167,1046,癖がつかないよう、座り方にも注意している
167,167,1050,気を許した友人以外が触ると、蹴りが飛ぶ
167,167,1052,回転させると速く走れると思っていた
167,167,1056,占いの最中はぴたりと止まる
167,167,1060,夜中にこっそり手入れしている
167,167,1061,尻尾の振り方も常に一流を意識している
