id,category,index,text
152,152,1,アキト(NPC)
152,152,2,カズキ(NPC)
152,152,3,ケイスケ(NPC)
152,152,4,コウジ(NPC)
152,152,5,ススム(NPC)
152,152,6,ソウタ(NPC)
152,152,7,タロー(NPC)
152,152,8,ツカサ(NPC)
152,152,9,トオル(NPC)
152,152,10,ナツキ(NPC)
152,152,11,ノゾム(NPC)
152,152,12,ハヤト(NPC)
152,152,13,マサト(NPC)
152,152,14,ミズキ(NPC)
152,152,15,ヤスノリ(NPC)
152,152,16,ユウスケ(NPC)
152,152,17,レン(NPC)
152,152,18,アユミ(NPC)
152,152,19,エリ(NPC)
152,152,20,カオル(NPC)
152,152,21,ケイコ(NPC)
152,152,22,サヤカ(NPC)
152,152,23,シオリ(NPC)
152,152,24,ソラ(NPC)
152,152,25,ツバサ(NPC)
152,152,26,チヒロ(NPC)
152,152,27,ナナコ(NPC)
152,152,28,ハナ(NPC)
152,152,29,ヒカリ(NPC)
152,152,30,マドカ(NPC)
152,152,31,ミユキ(NPC)
152,152,32,ユカリ(NPC)
152,152,33,ラン(NPC)
152,152,34,リサ(NPC)
152,152,35,アキト(NPC)
152,152,36,カズキ(NPC)
152,152,37,ケイスケ(NPC)
152,152,38,コウジ(NPC)
152,152,39,ススム(NPC)
152,152,40,ソウタ(NPC)
152,152,41,タロー(NPC)
152,152,42,ツカサ(NPC)
152,152,43,トオル(NPC)
152,152,44,ナツキ(NPC)
152,152,45,ノゾム(NPC)
152,152,46,ハヤト(NPC)
152,152,47,マサト(NPC)
152,152,48,ミズキ(NPC)
152,152,49,ヤスノリ(NPC)
152,152,50,ユウスケ(NPC)
152,152,51,レン(NPC)
152,152,52,アユミ(NPC)
152,152,53,エリ(NPC)
152,152,54,カオル(NPC)
152,152,55,ケイコ(NPC)
152,152,56,サヤカ(NPC)
152,152,57,シオリ(NPC)
152,152,58,ソラ(NPC)
152,152,59,ツバサ(NPC)
152,152,60,チヒロ(NPC)
152,152,61,ナナコ(NPC)
152,152,62,ハナ(NPC)
152,152,63,ヒカリ(NPC)
152,152,64,マドカ(NPC)
152,152,65,ミユキ(NPC)
152,152,66,ユカリ(NPC)
152,152,67,ラン(NPC)
152,152,68,リサ(NPC)
152,152,69,アキト(NPC)
152,152,70,カズキ(NPC)
152,152,71,ケイスケ(NPC)
152,152,72,コウジ(NPC)
152,152,73,ススム(NPC)
152,152,74,ソウタ(NPC)
152,152,75,タロー(NPC)
152,152,76,ツカサ(NPC)
152,152,77,トオル(NPC)
152,152,78,ナツキ(NPC)
152,152,79,ノゾム(NPC)
152,152,80,ハヤト(NPC)
152,152,81,マサト(NPC)
152,152,82,ミズキ(NPC)
152,152,83,ヤスノリ(NPC)
152,152,84,ユウスケ(NPC)
152,152,85,レン(NPC)
152,152,86,アユミ(NPC)
152,152,87,エリ(NPC)
152,152,88,カオル(NPC)
152,152,89,ケイコ(NPC)
152,152,90,サヤカ(NPC)
152,152,91,シオリ(NPC)
152,152,92,ソラ(NPC)
152,152,93,ツバサ(NPC)
152,152,94,チヒロ(NPC)
152,152,95,ナナコ(NPC)
152,152,96,ハナ(NPC)
152,152,97,ヒカリ(NPC)
152,152,98,マドカ(NPC)
152,152,99,ミユキ(NPC)
152,152,100,ユカリ(NPC)
152,152,101,ラン(NPC)
152,152,102,リサ(NPC)
152,152,103,アキト(NPC)
152,152,104,カズキ(NPC)
152,152,105,ケイスケ(NPC)
152,152,106,コウジ(NPC)
152,152,107,ススム(NPC)
152,152,108,ソウタ(NPC)
152,152,109,タロー(NPC)
152,152,110,ツカサ(NPC)
152,152,111,トオル(NPC)
152,152,112,ナツキ(NPC)
152,152,113,ノゾム(NPC)
152,152,114,ハヤト(NPC)
152,152,115,マサト(NPC)
152,152,116,ミズキ(NPC)
152,152,117,ヤスノリ(NPC)
152,152,118,ユウスケ(NPC)
152,152,119,レン(NPC)
152,152,120,アユミ(NPC)
152,152,121,エリ(NPC)
152,152,122,カオル(NPC)
152,152,123,ケイコ(NPC)
152,152,124,サヤカ(NPC)
152,152,125,シオリ(NPC)
152,152,126,ソラ(NPC)
152,152,127,ツバサ(NPC)
152,152,128,チヒロ(NPC)
152,152,129,ナナコ(NPC)
152,152,130,ハナ(NPC)
152,152,131,ヒカリ(NPC)
152,152,132,マドカ(NPC)
152,152,133,ミユキ(NPC)
152,152,134,ユカリ(NPC)
152,152,135,ラン(NPC)
152,152,136,リサ(NPC)
152,152,137,アキト(NPC)
152,152,138,カズキ(NPC)
152,152,139,ケイスケ(NPC)
152,152,140,コウジ(NPC)
152,152,141,ススム(NPC)
152,152,142,ソウタ(NPC)
152,152,143,タロー(NPC)
152,152,144,ツカサ(NPC)
152,152,145,トオル(NPC)
152,152,146,ナツキ(NPC)
152,152,147,ノゾム(NPC)
152,152,148,ハヤト(NPC)
152,152,149,マサト(NPC)
152,152,150,ミズキ(NPC)
152,152,151,ヤスノリ(NPC)
152,152,152,ユウスケ(NPC)
152,152,153,レン(NPC)
152,152,154,アユミ(NPC)
152,152,155,エリ(NPC)
152,152,156,カオル(NPC)
152,152,157,ケイコ(NPC)
152,152,158,サヤカ(NPC)
152,152,159,シオリ(NPC)
152,152,160,ソラ(NPC)
152,152,161,ツバサ(NPC)
152,152,162,チヒロ(NPC)
152,152,163,ナナコ(NPC)
152,152,164,ハナ(NPC)
152,152,165,ヒカリ(NPC)
152,152,166,マドカ(NPC)
152,152,167,ミユキ(NPC)
152,152,168,ユカリ(NPC)
152,152,169,ラン(NPC)
152,152,170,リサ(NPC)
152,152,171,アキト(NPC)
152,152,172,カズキ(NPC)
152,152,173,ケイスケ(NPC)
152,152,174,コウジ(NPC)
152,152,175,ススム(NPC)
152,152,176,ソウタ(NPC)
152,152,177,タロー(NPC)
152,152,178,ツカサ(NPC)
152,152,179,トオル(NPC)
152,152,180,ナツキ(NPC)
152,152,181,ノゾム(NPC)
152,152,182,ハヤト(NPC)
152,152,183,マサト(NPC)
152,152,184,ミズキ(NPC)
