id,category,index,text
203,203,100,今回初出走となるウマ娘。
203,203,101,<color=#ff9900><race_name></color>では初出走。
203,203,102,<color=#ff9900><race_name></color>デビューとなるウマ娘。
203,203,200,まだ実力はベールに包まれているが、殿堂入り前の評判は上々。
203,203,201,実力は未知数。ここまで積み上げてきたものがライバルに通じるかは必見。
203,203,202,殿堂入り前には<single_battle_record>の成績を残し、実力は一級品。
203,203,203,しかし、スピードには定評のある期待の新人。
203,203,204,しかし、スタミナには定評のある期待の新人。
203,203,205,しかし、パワーには定評のある期待の新人。
203,203,206,しかし、根性には定評のある期待の新人。
203,203,207,しかし、賢さには定評のある期待の新人。
203,203,208,しかし、逃げには定評のある期待の新人。
203,203,209,しかし、先行には定評のある期待の新人。
203,203,210,しかし、差しには定評のある期待の新人。
203,203,211,しかし、追込には定評のある期待の新人。
203,203,300,今大会に旋風を巻き起こす予感…！
203,203,301,遂に今大会でその本領を発揮する…！
203,203,302,嵐を巻き起こすことができるか！
203,203,303,今、栄光への道が始まる！
203,203,1000,まだ<color=#ff9900><race_name></color>では未勝利。
203,203,1001,今大会ではまだ未勝利のウマ娘。
203,203,1002,まだ勝ち星をあげられていないウマ娘。
203,203,1100,しかし、経験を積んで勝ち筋も見えてきたか。
203,203,1101,爆発の時を待っているのか。
203,203,1102,前走では大きなヒントをつかんだ手ごたえを見せていた。
203,203,1103,だが今レースは何かが違う。1着への執念が実を結ぶのか。
203,203,1104,しかし殿堂入り前には<single_battle_record>の成績を残し、実力は疑いようがない。
203,203,1105,しかしその圧倒的なスピードには勝利を感じずにはいられない。
203,203,1106,だが無尽蔵のスタミナによる終盤も衰えない走りには期待が持てる。
203,203,1107,しかし爆発的なパワーが売りの実力は本物。
203,203,1108,だが持ち前の不屈の根性は、展開次第で大きな力となる。
203,203,1109,しかし計算しつくしたレース展開がはまれば、期待度は大きくアップ。
203,203,1200,調子を上げてきた今回の走りには要注目！
203,203,1201,本領を発揮し、勝利をつかみ取りたい…！
203,203,1202,まずは1勝！このレースに全てを懸ける！
203,203,2000,予選で既に1着を取っている有力なウマ娘。
203,203,2001,現在勝率25％、勝ちを知るウマ娘。
203,203,2002,<color=#ff9900><race_name></color>で既に1着経験あり。
203,203,2100,得意な展開になった時の圧巻の走りからは目が離せない。
203,203,2101,勝利も敗北も知っているからこその強さに期待したい。
203,203,2102,<race_course>の<race_distance>にも、ますます適応してきた様子。
203,203,2200,このレースの中でも要注目の1人…！
203,203,2201,更に勝ち星を増やすことができるか、期待！
203,203,2202,2勝目を射程に捉え、いざレースへ。
203,203,2203,今回も得意の逃げで勝利をつかめるか！
203,203,2204,今回も得意の先行で勝利をつかめるか！
203,203,2205,今回も得意の差しで勝利をつかめるか！
203,203,2206,今回も得意の追込で勝利をつかめるか！
203,203,3000,現在勝率33％、注目のウマ娘。
203,203,3001,3戦1勝、注目したいウマ娘。
203,203,3002,2勝目を狙う、有力なウマ娘。
203,203,3100,力強いその走りは、ライバルからも一目置かれている。
203,203,3101,<color=#ff9900><race_name></color>を盛り上げる1人として、実力は問題ない。
203,203,3102,準備に余念がなく、その仕上がりにも期待したい。
203,203,3103,実力もさることながら、定評のある逃げでファンを魅了する走りにも期待。
203,203,3104,実力もさることながら、定評のある先行でファンを魅了する走りにも期待。
203,203,3105,実力もさることながら、定評のある差しでファンを魅了する走りにも期待。
203,203,3106,実力もさることながら、定評のある追込でファンを魅了する走りにも期待。
203,203,3200,今回のレースを牽引する存在になるだろう。
203,203,3201,ここでも勝利を届けることができるか…！
203,203,3202,<race_course>の<race_distance>を１番に走り抜け！
203,203,4000,現在勝率50％、要注目のウマ娘。
203,203,4001,勝ち方を知る、要注目のウマ娘。
203,203,4002,期待せずにはいられないウマ娘。
203,203,4100,勝利の匂いを常に感じさせる存在感。
203,203,4101,全国のファンからの熱視線に応え、しっかりと結果を出している。
203,203,4102,成績からしても、<race_distance>はもはやお手の物か。
203,203,4200,また素晴らしい走りを見せられるか…！
203,203,4201,今回も勝負強い走りを見せつける！
203,203,4202,今大会での輝かしい未来にも期待しよう！
203,203,5000,現在3戦2勝、とにかく強く速いウマ娘。
203,203,5001,現在勝率66％、まだ底が知れないウマ娘。
203,203,5002,注目を集めるウマ娘、現在成績は3戦2勝。
203,203,5100,惜しくも負けた一戦も、観客を魅了する素晴らしい走りを見せた。
203,203,5101,圧倒的なレース展開で<color=#ff9900><race_name></color>を席巻中。
203,203,5102,大舞台でも緊張を感じさせない走りは、つい見とれてしまう程美しい。
203,203,5200,今回も高い実力をいかんなく発揮できるか！
203,203,5201,1人で3勝をもぎ取る快挙に期待がかかる！
203,203,5202,この大一番での活躍にも期待しよう。
203,203,6000,<color=#ff9900>「<trainer_name>」</color>の大看板ウマ娘。
203,203,6001,4戦3勝、大注目のウマ娘。
203,203,6002,既に1人で3勝をもぎ取った驚異のウマ娘。
203,203,6100,押しも押されもせぬ超実力者である。
203,203,6101,もはや見ているファンに安心感を与えるほどの強さを持っている。
203,203,6102,高い能力に加えて、運も味方にスター街道を進もうとしている。
203,203,6200,<color=#ff9900><race_name></color>での大活躍に期待！
203,203,6201,今回も期待通りの走りを見せられるか。
203,203,6202,絶対に見逃すな！
203,203,7000,いまだ敗北を知らぬ、超が付く程の実力者。
203,203,7001,今のところ敵のいない超注目のウマ娘。
203,203,7002,現在<color=#ff9900><race_name></color>全勝。
203,203,7100,レース相手もマッチングの不運を呪うしかない。
203,203,7101,その圧倒的な実力には全国のファンも釘付けになっている。
203,203,7102,無敗を実現するのは高い実力、豊富な経験、そしてレースの巧さ。
203,203,7200,無敗ロードがどこまで続くか、刮目せよ！
203,203,7201,付け入る隙も与えない走りに期待しよう。
203,203,7202,この快進撃がどこまで続くか、しかと見よ！
203,203,10000,このところ勝ちに恵まれない様子。
203,203,10001,直近5レースでは勝利をつかめてはいない。
203,203,10002,最近は結果が振るわない状況。
203,203,10100,しかし勝ちへの執念、負けないことへの執念は、走りから見受けられる。
203,203,10101,だが本来の実力からすれば、不本意な結果が続いているとも言える。
203,203,10102,しかし何かが噛み合えば大きく結果は変わっていただろう。
203,203,10103,トンネルを抜け、トレーナー、そしてファンに良い結果を届けたいところ。
203,203,10200,この一戦で何とかチャンスをつかみたい…！
203,203,10201,大事な1勝をつかみとれるか！
203,203,10202,ここからの逆転劇に期待しよう。
203,203,10203,このレースを転機とできるか。
203,203,11000,過去5戦で1勝しているウマ娘。
203,203,11001,直近5レースでの勝率は20％のウマ娘。
203,203,11002,勝ちを知るウマ娘。
203,203,11100,力を合わせて勝ちを重ねていけば、決勝までの道も明るいか。
203,203,11101,<color=#ff9900><race_name></color>攻略の糸口は既につかんでいる様子。
203,203,11102,想定通りのレース展開になった場合の破壊力は目を見張るものがある。
203,203,11200,今回のレースも牽引していくか、必見！
203,203,11201,このレースでも勝利を感じさせる存在。
203,203,11202,この一戦での走りにも期待しよう。
203,203,11203,圧倒的なスピードに注目しよう！
203,203,11204,圧倒的なスタミナに注目しよう！
203,203,11205,圧倒的なパワーに注目しよう！
203,203,11206,圧倒的な根性に注目しよう！
203,203,11207,圧倒的な賢さに注目しよう！
203,203,12000,過去5戦で2勝、十分な戦績。
203,203,12001,直近5レースの勝率は40％。
203,203,12002,現在<color=#ff9900><race_name></color>での勝率は<total_win_percent>％。
203,203,12100,今回も有力候補の一人であることは間違いないだろう。
203,203,12101,高い実力をいかんなく発揮できている有力なウマ娘。
203,203,12102,強いライバルにも、しっかり勝ってきたウマ娘だ。
203,203,12200,多くのファンの期待に応えられるか。
203,203,12201,約束された熱いレースへ、いざ！
203,203,12202,このレースでも要注目の1人。
203,203,13000,過去5戦で3勝、素晴らしい戦績。
203,203,13001,直近5レースの勝率は60％。
203,203,13002,現在<color=#ff9900><race_name></color>での勝率は<total_win_percent>％。
203,203,13003,過去5戦3勝、すっかり有力株。
203,203,13100,まさにノリにノッっているウマ娘。
203,203,13101,破竹の勢いで勝ち名乗りを上げている、要注目のウマ娘。
203,203,13102,ファンなら絶対に知っておきたい、今絶好調のウマ娘。
203,203,13103,特に圧巻なのはスピードで、他の追随を許さないポテンシャルを持つ。
203,203,13104,特に圧巻なのはスタミナで、他の追随を許さないポテンシャルを持つ。
203,203,13105,特に圧巻なのはパワーで、他の追随を許さないポテンシャルを持つ。
203,203,13106,特に圧巻なのは根性で、他の追随を許さないポテンシャルを持つ。
203,203,13107,特に圧巻なのは賢さで、他の追随を許さないポテンシャルを持つ。
203,203,13200,今回のレースも大本命か…！
203,203,13201,さあ、今回はどんな走りを見せてくれるか！
203,203,13202,この一戦からも目が離せない！
203,203,14000,過去5戦4勝、超注目のウマ娘。
203,203,14001,直近5レースの勝率は脅威の80％。
203,203,14002,現在<color=#ff9900><race_name></color>での勝率は<total_win_percent>％。
203,203,14100,実力は疑う余地もなく最上位クラス。
203,203,14101,周りが委縮するほどの圧倒的な走りを見せる、実力者の中の実力者。
203,203,14102,期待を一切裏切らない、<color=#ff9900>「<trainer_name>」</color>の懐刀。
203,203,14200,この一戦も絶対に見逃すな！
203,203,14201,今回のレースも大本命！
203,203,14202,ここでも勝ちを重ね、更なる高みへ…！
203,203,15000,過去5戦全勝、絶好調のウマ娘。
203,203,15001,直近5レースの勝率は、なんと100％。
203,203,15002,現在<color=#ff9900><race_name></color>での勝率は<total_win_percent>％。
203,203,15100,もはや負ける姿が想像できない。
203,203,15101,既に王者の風格すら感じさせるオーラを纏っている。
203,203,15102,このウマ娘に勝てるライバルは果たしているのだろうか。
203,203,15200,この圧倒的な勢い、どこまで続くか必見！
203,203,15201,約束された勝利があるのか、見てみよう。
203,203,15202,さあ、期待しよう。
203,203,100000,ここへ来ての初出走のウマ娘。
203,203,100001,決勝で初登場となるウマ娘。
203,203,100002,満を持しての登場、決勝が初戦のウマ娘。
203,203,100100,予選ではその力を隠していた<color=#ff9900>「<trainer_name>」</color>の切り札的存在。
203,203,100101,ベールに包まれていたその実力が遂に<color=#ff9900><race_name></color>であらわになる。
203,203,100102,絶対に負けられない場面でいきなり出て来るあたり、期待して良さそうだ。
203,203,100200,仲間との連携にも注目したい！
203,203,100201,さあ、どんな走りを見せてくれるのか…！
203,203,100202,初出走で優勝を決める勝利をつかめ！
203,203,110000,<color=#ff9900>「<trainer_name>」</color>の看板ウマ娘。
203,203,110001,決勝でも堂々の登場、注目したいウマ娘。
203,203,110002,注目のウマ娘、遂にここまでやってきた。
203,203,110100,高い実力をこの大舞台で発揮できれば、優勝も夢ではない。
203,203,110101,決勝では果たしてどんな走りを見せてくれるのだろうか。
203,203,110102,得意なレース展開に持ち込むことができれば、勝ちに大きく近づくか。
203,203,110200,栄光への階段を登れ…！
203,203,110201,優勝へ駆ける一歩を踏み出せ！
203,203,110202,最後の大一番へ！
203,203,120000,勝ちに名乗りを上げる、要注目のウマ娘。
