id,category,index,text
4,4,100101,[Special Dreamer]Special Week
4,4,100201,[Silent Innocence]Silence Suzuka
4,4,100301,[Top of Joyful]Tokai Teio
4,4,100302,[Beyond the Horizon]Tokai Teio
4,4,100401,[Rouge Formula]Maruzensky
4,4,100601,[Starlight Beat]Oguri Cap
4,4,100701,[Red Strife]Gold Ship
4,4,100801,[Wild Top Gear]Vodka
4,4,100901,[Top of Blue]Daiwa Scarlet
4,4,101001,[Wild Frontier]Taiki Shuttle
4,4,101101,[Rock-piercing Blue]Grass Wonder
4,4,101102,[Saint Jade Healer]Grass Wonder
4,4,101201,[Amazoness Lapis]Hishi Amazon
4,4,101301,[Elegance Line]Mejiro McQueen
4,4,101302,[End of Sky]Mejiro McQueen
4,4,101401,[El☆Número 1]El Condor Pasa
4,4,101402,[Kukulkhan Monk]El Condor Pasa
4,4,101501,[O Sole O!]TM Opera O
4,4,101601,[Maverick]Narita Brian
4,4,101701,[Road of Emperor]Symboli Rudolf
4,4,101801,[Empress Road]Air Groove
4,4,101802,[Quercus Civilis]Air Groove
4,4,102001,[Blue Cloud Thumbing]Seiun Sky
4,4,102301,[pf.Victory formula...]Biwa Hayahide
4,4,102401,[Scramble☆Zone]Mayano Top Gun
4,4,102402,[Sunlight Bouquet]Mayano Top Gun
4,4,102601,[MB-19890425]Mihono Bourbon
4,4,102701,[Straight Line]Mejiro Ryan
4,4,103001,[Rose Dream]Rice Shower
4,4,103201,[tach-nology]Agnes Tachyon
4,4,103501,[Go To Winning!]Winning Ticket
4,4,103801,[Fille Éclair]Curren Chan
4,4,104101,[Sakura、Forward!]Sakura Bakushin O
4,4,104501,[Murmuring Stream]Super Creek
4,4,104601,[Absolute☆LOVE]Smart Falcon
4,4,105001,[Nevertheless]Narita Taishin
4,4,105201,[Uraran First Prize♪]Haru Urara
4,4,105601,[Rising Luck☆Flood of Happiness]Matikanefukukitaru
4,4,106001,[Poinsettia Ribbon]Nice Nature
4,4,106101,[King of Emeralds]King Halo
