id,category,index,text
14,14,1,体操服
14,14,2,スクールウェア（夏）
14,14,3,ジャージ（夏）
14,14,4,スクール水着
14,14,5,スクールウェア（冬）
14,14,6,ジャージ（冬）
14,14,7,バックダンサー衣装
14,14,8,NPC勝負服1
14,14,9,特殊衣装1
14,14,11,NPC勝負服2
14,14,12,NPC勝負服3
14,14,101,スターティングフューチャー
14,14,100101,勝負服(Special Week)
14,14,100201,勝負服(Silence Suzuka)
14,14,100301,勝負服(Tokai Teio)
14,14,100302,勝負服2（Tokai Teio）
14,14,100401,勝負服(Maruzensky)
14,14,100601,勝負服（Oguri Cap）
14,14,100701,勝負服（Gold Ship）
14,14,100801,勝負服（Vodka）
14,14,100901,勝負服（Daiwa Scarlet）
14,14,101001,勝負服（Taiki Shuttle）
14,14,101101,勝負服（Grass Wonder）
14,14,101116,ファンタジー勝負服（Grass Wonder）
14,14,101201,勝負服（Hishi Amazon）
14,14,101301,勝負服（Mejiro McQueen）
14,14,101302,勝負服2（Mejiro McQueen）
14,14,101401,勝負服（El Condor Pasa）
14,14,101416,ファンタジー勝負服（El Condor Pasa）
14,14,101501,勝負服（TM Opera O）
14,14,101601,勝負服（Narita Brian）
14,14,101701,勝負服（Symboli Rudolf）
14,14,101801,勝負服（Air Groove）
14,14,101826,花嫁（Air Groove）
14,14,102001,勝負服（Seiun Sky）
14,14,102101,勝負服（Tamamo Cross）
14,14,102301,勝負服（Biwa Hayahide）
14,14,102401,勝負服（Mayano Top Gun）
14,14,102426,花嫁（Mayano Top Gun）
14,14,102501,勝負服(Mahattan Cafe)
14,14,102601,勝負服（Mihono Bourbon）
14,14,102701,勝負服（Mejiro Ryan）
14,14,102801,勝負服（Hishi Akebono）
14,14,103001,勝負服（Rice Shower）
14,14,103101,勝負服（Ines Fujin）
14,14,103201,勝負服（Agnes Tachyon）
14,14,103301,勝負服（Admire Vega）
14,14,103501,勝負服（Winning Ticket）
14,14,103701,勝負服（Eishin Flash）
14,14,103801,勝負服（Curren Chan）
14,14,104001,勝負服（Gold City）
14,14,104101,勝負服（Sakura Bakushin O）
14,14,104501,勝負服（Super Creek）
14,14,104601,勝負服（Smart Falcon）
14,14,104801,勝負服（Tosen Jordan）
14,14,105001,勝負服（Narita Taishin）
14,14,105101,勝負服（Nishino Flower）
14,14,105201,勝負服（Haru Urara）
14,14,105401,勝負服（Biko Pegasus）
14,14,105601,勝負服（Matikanefukukitaru）
14,14,105801,勝負服（Meisho Doto）
14,14,106001,勝負服（Nice Nature）
14,14,106101,勝負服（King Halo）
14,14,200101,勝負服(Happy Meek)
14,14,900101,専用衣装(Hayakawa Tazuna)
14,14,900201,専用衣装(Chairman Akikawa)
14,14,900301,専用衣装(Reporter Otonashi)
14,14,900401,専用衣装(Trainer Kiryuin)
14,14,900501,専用衣装(Anshinzawa Sasami)
14,14,901001,私服（Special Week）
14,14,901002,私服（Silence Suzuka）
14,14,901003,私服（Tokai Teio）
14,14,901004,私服（Maruzensky）
14,14,901005,私服（Fuji Kiseki）
14,14,901006,私服（Oguri Cap）
14,14,901007,私服（Gold Ship）
14,14,901008,私服（Vodka）
14,14,901009,私服（Daiwa Scarlet）
14,14,901010,私服（Taiki Shuttle）
14,14,901011,私服（Grass Wonder）
14,14,901012,私服（Hishi Amazon）
14,14,901013,私服（Mejiro McQueen）
14,14,901014,私服（El Condor Pasa）
14,14,901015,私服（TM Opera O）
14,14,901016,私服（Narita Brian）
14,14,901017,私服（Symboli Rudolf）
14,14,901018,私服（Air Groove）
14,14,901020,私服（Seiun Sky）
14,14,901023,私服（Biwa Hayahide）
14,14,901024,私服（Mayano Top Gun）
14,14,901026,私服（Mihono Bourbon）
14,14,901027,私服（Mejiro Ryan）
14,14,901030,私服（Rice Shower）
14,14,901032,私服（Agnes Tachyon）
14,14,901035,私服（Winning Ticket）
14,14,901038,私服（Curren Chan）
14,14,901041,私服（Sakura Bakushin O）
14,14,901045,私服（Super Creek）
14,14,901046,私服（Smart Falcon）
14,14,901050,私服（Narita Taishin）
14,14,901052,私服（Haru Urara）
14,14,901056,私服（Matikanefukukitaru）
14,14,901060,私服（Nice Nature）
14,14,901061,私服（King Halo）
